Device,Algorithm,Type,Operation,Iteration,Time,MemoryKB,CPU
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,783,0.000299,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,783,0.066537,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,784,0.005361,6384,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,784,0.000118,6384,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,784,0.000089,6384,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,784,0.051407,6384,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,784,0.002762,6384,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,784,0.042341,6384,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,784,0.182605,6384,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,784,0.000327,6384,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,784,0.066583,6384,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,785,0.005485,6252,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,785,0.000108,6252,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,785,0.000088,6252,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,785,0.053001,6252,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,785,0.002772,6252,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,785,0.042550,6252,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,785,0.441441,6252,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,785,0.000408,6252,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,785,0.081965,6252,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,786,0.005317,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,786,0.000110,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,786,0.000097,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,786,0.052965,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,786,0.002770,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,786,0.042071,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,786,0.527773,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,786,0.000343,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,786,0.066532,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,787,0.005695,6384,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,787,0.000115,6384,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,787,0.000091,6384,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,787,0.051531,6384,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,787,0.002755,6384,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,787,0.042165,6384,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,787,1.047398,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,787,0.000397,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,787,0.066547,6384,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,788,0.005831,6384,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,788,0.000108,6384,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,788,0.000100,6384,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,788,0.051528,6384,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,788,0.002753,6384,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,788,0.042615,6384,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,788,0.268436,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,788,0.000331,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,788,0.066603,6384,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,789,0.005390,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,789,0.000108,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,789,0.000098,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,789,0.051581,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,789,0.002768,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,789,0.042468,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,789,1.057560,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,789,0.000440,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,789,0.089450,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,790,0.005429,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,790,0.000116,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,790,0.000088,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,790,0.051393,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,790,0.002764,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,790,0.042519,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,790,0.181746,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,790,0.000345,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,790,0.066731,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,791,0.005277,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,791,0.000115,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,791,0.000089,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,791,0.051381,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,791,0.002752,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,791,0.042147,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,791,0.441599,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,791,0.000371,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,791,0.066516,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,792,0.005297,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,792,0.000109,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,792,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,792,0.051585,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,792,0.002763,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,792,0.042106,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,792,0.528031,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,792,0.000320,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,792,0.066489,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,793,0.005422,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,793,0.000110,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,793,0.000097,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,793,0.051710,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,793,0.002764,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,793,0.042410,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,793,0.182164,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,793,0.000300,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,793,0.066763,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,794,0.005336,6136,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,794,0.000116,6136,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,794,0.000089,6136,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,794,0.052220,6136,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,794,0.002768,6136,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,794,0.042445,6136,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,794,0.268900,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,794,0.000330,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,794,0.066510,6136,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,795,0.005360,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,795,0.000108,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,795,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,795,0.051621,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,795,0.002761,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,795,0.042142,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,795,0.396342,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,795,0.000351,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,795,0.066499,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,796,0.005405,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,796,0.000113,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,796,0.000088,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,796,0.051408,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,796,0.002763,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,796,0.042333,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,796,0.527550,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,796,0.000358,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,796,0.066504,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,797,0.005594,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,797,0.000116,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,797,0.000089,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,797,0.051632,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,797,0.002764,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,797,0.041951,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,797,0.268045,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,797,0.000354,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,797,0.066815,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,798,0.005426,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,798,0.000120,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,798,0.000093,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,798,0.051682,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,798,0.002769,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,798,0.042149,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,798,0.700306,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,798,0.000307,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,798,0.066556,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,799,0.005258,6388,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,799,0.000119,6388,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,799,0.000089,6388,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,799,0.051617,6388,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,799,0.002762,6388,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,799,0.042398,6388,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,799,0.268811,6388,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,799,0.000335,6388,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,799,0.066503,6388,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,800,0.005315,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,800,0.000107,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,800,0.000096,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,800,0.051421,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,800,0.002764,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,800,0.042106,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,800,0.388250,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,800,0.000310,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,800,0.066567,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,801,0.005373,6136,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,801,0.000115,6136,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,801,0.000088,6136,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,801,0.052298,6136,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,801,0.002771,6136,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,801,0.042391,6136,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,801,0.527148,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,801,0.000340,6136,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,801,0.066539,6136,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,802,0.005845,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,802,0.000108,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,802,0.000096,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,802,0.051550,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,802,0.002763,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,802,0.042224,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,802,0.355015,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,802,0.000305,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,802,0.066500,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,803,0.005881,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,803,0.000113,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,803,0.000088,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,803,0.051514,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,803,0.002766,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,803,0.042096,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,803,0.267777,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,803,0.000321,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,803,0.066494,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,804,0.005329,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,804,0.000114,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,804,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,804,0.051454,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,804,0.002765,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,804,0.042284,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,804,0.182293,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,804,0.000316,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,804,0.066567,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,805,0.005310,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,805,0.000110,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,805,0.000088,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,805,0.051618,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,805,0.002761,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,805,0.042440,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,805,0.181941,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,805,0.000294,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,805,0.066804,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,806,0.005210,6376,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,806,0.000115,6376,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,806,0.000088,6376,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,806,0.051554,6376,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,806,0.002803,6376,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,806,0.042510,6376,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,806,0.395442,6376,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,806,0.000326,6376,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,806,0.066537,6376,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,807,0.005295,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,807,0.000108,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,807,0.000099,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,807,0.051454,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,807,0.002766,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,807,0.042137,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,807,0.268187,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,807,0.000335,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,807,0.066518,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,808,0.005509,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,808,0.000116,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,808,0.000089,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,808,0.051555,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,808,0.002746,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,808,0.042243,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,808,0.527215,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,808,0.000383,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,808,0.066478,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,809,0.005673,6376,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,809,0.000116,6376,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,809,0.000090,6376,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,809,0.051522,6376,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,809,0.002765,6376,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,809,0.042284,6376,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,809,0.354568,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,809,0.000323,6376,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,809,0.066528,6376,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,810,0.005355,6392,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,810,0.000108,6392,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,810,0.000090,6392,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,810,0.051553,6392,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,810,0.002766,6392,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,810,0.042756,6392,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,810,0.182195,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,810,0.000332,6392,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,810,0.066498,6392,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,811,0.005303,6388,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,811,0.000116,6388,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,811,0.000090,6388,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,811,0.051665,6388,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,811,0.002765,6388,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,811,0.042249,6388,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,811,0.268376,6388,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,811,0.000379,6388,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,811,0.066504,6388,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,812,0.005293,6376,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,812,0.000108,6376,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,812,0.000097,6376,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,812,0.051608,6376,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,812,0.002766,6376,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,812,0.042283,6376,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,812,0.181654,6376,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,812,0.000338,6376,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,812,0.066551,6376,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,813,0.005297,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,813,0.000110,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,813,0.000097,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,813,0.051481,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,813,0.002765,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,813,0.042372,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,813,0.354918,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,813,0.000329,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,813,0.066543,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,814,0.005270,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,814,0.000115,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,814,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,814,0.051711,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,814,0.002767,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,814,0.042236,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,814,0.181942,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,814,0.000325,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,814,0.066535,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,815,0.005250,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,815,0.000115,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,815,0.000088,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,815,0.055258,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,815,0.002814,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,815,0.042227,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,815,0.701095,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,815,0.000329,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,815,0.066526,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,816,0.005320,6380,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,816,0.000108,6380,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,816,0.000088,6380,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,816,0.051546,6380,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,816,0.002763,6380,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,816,0.042136,6380,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,816,0.614669,6380,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,816,0.000334,6380,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,816,0.066508,6380,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,817,0.005339,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,817,0.000116,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,817,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,817,0.051433,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,817,0.002760,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,817,0.042297,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,817,0.301836,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,817,0.000376,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,817,0.066511,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,818,0.005254,6384,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,818,0.000117,6384,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,818,0.000088,6384,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,818,0.051532,6384,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,818,0.002762,6384,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,818,0.042242,6384,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,818,0.440971,6384,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,818,0.000302,6384,100%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,818,0.066496,6384,100%
Raspberry Pi,Kyber-768,PQC,KeyGen,819,0.005251,6392,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,819,0.000118,6392,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,819,0.000089,6392,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,819,0.051625,6392,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,819,0.002766,6392,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,819,0.042410,6392,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,819,0.181852,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,819,0.000345,6392,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,819,0.066749,6392,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,820,0.005302,6384,99%
Raspberry Pi,Kyber-768,PQC,Encapsulation,820,0.000110,6384,99%
Raspberry Pi,Kyber-768,PQC,Decapsulation,820,0.000097,6384,99%
Raspberry Pi,BIKE-L1,PQC,KeyGen,820,0.051517,6384,99%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,820,0.002765,6384,99%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,820,0.042380,6384,99%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,820,0.528126,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,820,0.000316,6384,99%
Raspberry Pi,Classic-McEliece,PQC,Decapsulation,820,0.066497,6384,99%
Raspberry Pi,Kyber-768,PQC,KeyGen,821,0.005331,6384,100%
Raspberry Pi,Kyber-768,PQC,Encapsulation,821,0.000117,6384,100%
Raspberry Pi,Kyber-768,PQC,Decapsulation,821,0.000093,6384,100%
Raspberry Pi,BIKE-L1,PQC,KeyGen,821,0.051547,6384,100%
Raspberry Pi,BIKE-L1,PQC,Encapsulation,821,0.002750,6384,100%
Raspberry Pi,BIKE-L1,PQC,Decapsulation,821,0.042318,6384,100%
Raspberry Pi,Classic-McEliece,PQC,KeyGen,821,0.182074,6384,100%
Raspberry Pi,Classic-McEliece,PQC,Encapsulation,821,0.000417,6384,100%
