Device,Algorithm,Type,Operation,Iteration,Time
Raspberry PI,ECDSA,Classical,Verify,627,0.000036
Raspberry PI,ECDH,Classical,KeyGen,628,0.003022
Raspberry PI,ECDH,Classical,SharedSecret,628,0.000276
Raspberry PI,ECDSA,Classical,Sign,628,0.000657
Raspberry PI,ECDSA,Classical,Verify,628,0.000039
Raspberry PI,ECDH,Classical,KeyGen,629,0.003407
Raspberry PI,ECDH,Classical,SharedSecret,629,0.000276
Raspberry PI,ECDSA,Classical,Sign,629,0.000628
Raspberry PI,ECDSA,Classical,Verify,629,0.000041
Raspberry PI,ECDH,Classical,KeyGen,630,0.002518
Raspberry PI,ECDH,Classical,SharedSecret,630,0.000274
Raspberry PI,ECDSA,Classical,Sign,630,0.000614
Raspberry PI,ECDSA,Classical,Verify,630,0.000046
Raspberry PI,ECDH,Classical,KeyGen,631,0.002571
Raspberry PI,ECDH,Classical,SharedSecret,631,0.000273
Raspberry PI,ECDSA,Classical,Sign,631,0.000548
Raspberry PI,ECDSA,Classical,Verify,631,0.000035
Raspberry PI,ECDH,Classical,KeyGen,632,0.003067
Raspberry PI,ECDH,Classical,SharedSecret,632,0.000276
Raspberry PI,ECDSA,Classical,Sign,632,0.000612
Raspberry PI,ECDSA,Classical,Verify,632,0.000040
Raspberry PI,ECDH,Classical,KeyGen,633,0.003252
Raspberry PI,ECDH,Classical,SharedSecret,633,0.000276
Raspberry PI,ECDSA,Classical,Sign,633,0.000642
Raspberry PI,ECDSA,Classical,Verify,633,0.000047
Raspberry PI,ECDH,Classical,KeyGen,634,0.003457
Raspberry PI,ECDH,Classical,SharedSecret,634,0.000284
Raspberry PI,ECDSA,Classical,Sign,634,0.000744
Raspberry PI,ECDSA,Classical,Verify,634,0.000043
Raspberry PI,ECDH,Classical,KeyGen,635,0.002588
Raspberry PI,ECDH,Classical,SharedSecret,635,0.000285
Raspberry PI,ECDSA,Classical,Sign,635,0.000789
Raspberry PI,ECDSA,Classical,Verify,635,0.000046
Raspberry PI,ECDH,Classical,KeyGen,636,0.002479
Raspberry PI,ECDH,Classical,SharedSecret,636,0.000272
Raspberry PI,ECDSA,Classical,Sign,636,0.000576
Raspberry PI,ECDSA,Classical,Verify,636,0.000059
Raspberry PI,ECDH,Classical,KeyGen,637,0.002539
Raspberry PI,ECDH,Classical,SharedSecret,637,0.000273
Raspberry PI,ECDSA,Classical,Sign,637,0.000556
Raspberry PI,ECDSA,Classical,Verify,637,0.000034
Raspberry PI,ECDH,Classical,KeyGen,638,0.002791
Raspberry PI,ECDH,Classical,SharedSecret,638,0.000273
Raspberry PI,ECDSA,Classical,Sign,638,0.000550
Raspberry PI,ECDSA,Classical,Verify,638,0.000036
Raspberry PI,ECDH,Classical,KeyGen,639,0.003326
Raspberry PI,ECDH,Classical,SharedSecret,639,0.000283
Raspberry PI,ECDSA,Classical,Sign,639,0.000666
Raspberry PI,ECDSA,Classical,Verify,639,0.000048
Raspberry PI,ECDH,Classical,KeyGen,640,0.003318
Raspberry PI,ECDH,Classical,SharedSecret,640,0.000277
Raspberry PI,ECDSA,Classical,Sign,640,0.000647
Raspberry PI,ECDSA,Classical,Verify,640,0.000047
Raspberry PI,ECDH,Classical,KeyGen,641,0.002738
Raspberry PI,ECDH,Classical,SharedSecret,641,0.000343
Raspberry PI,ECDSA,Classical,Sign,641,0.000798
Raspberry PI,ECDSA,Classical,Verify,641,0.000051
Raspberry PI,ECDH,Classical,KeyGen,642,0.002600
Raspberry PI,ECDH,Classical,SharedSecret,642,0.000299
Raspberry PI,ECDSA,Classical,Sign,642,0.000910
Raspberry PI,ECDSA,Classical,Verify,642,0.000055
Raspberry PI,ECDH,Classical,KeyGen,643,0.002484
Raspberry PI,ECDH,Classical,SharedSecret,643,0.000272
Raspberry PI,ECDSA,Classical,Sign,643,0.000554
Raspberry PI,ECDSA,Classical,Verify,643,0.000038
Raspberry PI,ECDH,Classical,KeyGen,644,0.002646
Raspberry PI,ECDH,Classical,SharedSecret,644,0.000434
Raspberry PI,ECDSA,Classical,Sign,644,0.000699
Raspberry PI,ECDSA,Classical,Verify,644,0.000035
Raspberry PI,ECDH,Classical,KeyGen,645,0.003076
Raspberry PI,ECDH,Classical,SharedSecret,645,0.000275
Raspberry PI,ECDSA,Classical,Sign,645,0.000568
Raspberry PI,ECDSA,Classical,Verify,645,0.000036
Raspberry PI,ECDH,Classical,KeyGen,646,0.003055
Raspberry PI,ECDH,Classical,SharedSecret,646,0.000287
Raspberry PI,ECDSA,Classical,Sign,646,0.000671
Raspberry PI,ECDSA,Classical,Verify,646,0.000051
Raspberry PI,ECDH,Classical,KeyGen,647,0.003356
Raspberry PI,ECDH,Classical,SharedSecret,647,0.000287
Raspberry PI,ECDSA,Classical,Sign,647,0.000612
Raspberry PI,ECDSA,Classical,Verify,647,0.000043
Raspberry PI,ECDH,Classical,KeyGen,648,0.002525
Raspberry PI,ECDH,Classical,SharedSecret,648,0.000345
Raspberry PI,ECDSA,Classical,Sign,648,0.000799
Raspberry PI,ECDSA,Classical,Verify,648,0.000052
Raspberry PI,ECDH,Classical,KeyGen,649,0.003160
Raspberry PI,ECDH,Classical,SharedSecret,649,0.000286
Raspberry PI,ECDSA,Classical,Sign,649,0.000781
Raspberry PI,ECDSA,Classical,Verify,649,0.000067
Raspberry PI,ECDH,Classical,KeyGen,650,0.002585
Raspberry PI,ECDH,Classical,SharedSecret,650,0.000276
Raspberry PI,ECDSA,Classical,Sign,650,0.000717
Raspberry PI,ECDSA,Classical,Verify,650,0.000061
Raspberry PI,ECDH,Classical,KeyGen,651,0.002527
Raspberry PI,ECDH,Classical,SharedSecret,651,0.000273
Raspberry PI,ECDSA,Classical,Sign,651,0.000545
Raspberry PI,ECDSA,Classical,Verify,651,0.000035
Raspberry PI,ECDH,Classical,KeyGen,652,0.002658
Raspberry PI,ECDH,Classical,SharedSecret,652,0.000339
Raspberry PI,ECDSA,Classical,Sign,652,0.000556
Raspberry PI,ECDSA,Classical,Verify,652,0.000035
Raspberry PI,ECDH,Classical,KeyGen,653,0.002928
Raspberry PI,ECDH,Classical,SharedSecret,653,0.000273
Raspberry PI,ECDSA,Classical,Sign,653,0.000559
Raspberry PI,ECDSA,Classical,Verify,653,0.000035
Raspberry PI,ECDH,Classical,KeyGen,654,0.003330
Raspberry PI,ECDH,Classical,SharedSecret,654,0.000274
Raspberry PI,ECDSA,Classical,Sign,654,0.000637
Raspberry PI,ECDSA,Classical,Verify,654,0.000047
Raspberry PI,ECDH,Classical,KeyGen,655,0.002966
Raspberry PI,ECDH,Classical,SharedSecret,655,0.000277
Raspberry PI,ECDSA,Classical,Sign,655,0.000652
Raspberry PI,ECDSA,Classical,Verify,655,0.000039
Raspberry PI,ECDH,Classical,KeyGen,656,0.003334
Raspberry PI,ECDH,Classical,SharedSecret,656,0.000277
Raspberry PI,ECDSA,Classical,Sign,656,0.000621
Raspberry PI,ECDSA,Classical,Verify,656,0.000044
Raspberry PI,ECDH,Classical,KeyGen,657,0.002872
Raspberry PI,ECDH,Classical,SharedSecret,657,0.000285
Raspberry PI,ECDSA,Classical,Sign,657,0.000858
Raspberry PI,ECDSA,Classical,Verify,657,0.000078
Raspberry PI,ECDH,Classical,KeyGen,658,0.002652
Raspberry PI,ECDH,Classical,SharedSecret,658,0.000288
Raspberry PI,ECDSA,Classical,Sign,658,0.000804
Raspberry PI,ECDSA,Classical,Verify,658,0.000052
Raspberry PI,ECDH,Classical,KeyGen,659,0.002610
Raspberry PI,ECDH,Classical,SharedSecret,659,0.000276
Raspberry PI,ECDSA,Classical,Sign,659,0.000774
Raspberry PI,ECDSA,Classical,Verify,659,0.000057
Raspberry PI,ECDH,Classical,KeyGen,660,0.002519
Raspberry PI,ECDH,Classical,SharedSecret,660,0.000275
Raspberry PI,ECDSA,Classical,Sign,660,0.000817
Raspberry PI,ECDSA,Classical,Verify,660,0.000058
Raspberry PI,ECDH,Classical,KeyGen,661,0.002531
Raspberry PI,ECDH,Classical,SharedSecret,661,0.000273
Raspberry PI,ECDSA,Classical,Sign,661,0.000546
Raspberry PI,ECDSA,Classical,Verify,661,0.000036
Raspberry PI,ECDH,Classical,KeyGen,662,0.002617
Raspberry PI,ECDH,Classical,SharedSecret,662,0.000273
Raspberry PI,ECDSA,Classical,Sign,662,0.000560
Raspberry PI,ECDSA,Classical,Verify,662,0.000036
Raspberry PI,ECDH,Classical,KeyGen,663,0.002708
Raspberry PI,ECDH,Classical,SharedSecret,663,0.000273
Raspberry PI,ECDSA,Classical,Sign,663,0.000546
Raspberry PI,ECDSA,Classical,Verify,663,0.000035
Raspberry PI,ECDH,Classical,KeyGen,664,0.003037
Raspberry PI,ECDH,Classical,SharedSecret,664,0.000311
Raspberry PI,ECDSA,Classical,Sign,664,0.000641
Raspberry PI,ECDSA,Classical,Verify,664,0.000038
Raspberry PI,ECDH,Classical,KeyGen,665,0.003086
Raspberry PI,ECDH,Classical,SharedSecret,665,0.000281
Raspberry PI,ECDSA,Classical,Sign,665,0.000677
Raspberry PI,ECDSA,Classical,Verify,665,0.000060
Raspberry PI,ECDH,Classical,KeyGen,666,0.003374
Raspberry PI,ECDH,Classical,SharedSecret,666,0.000276
Raspberry PI,ECDSA,Classical,Sign,666,0.000616
Raspberry PI,ECDSA,Classical,Verify,666,0.000044
Raspberry PI,ECDH,Classical,KeyGen,667,0.002995
Raspberry PI,ECDH,Classical,SharedSecret,667,0.000343
Raspberry PI,ECDSA,Classical,Sign,667,0.000856
Raspberry PI,ECDSA,Classical,Verify,667,0.000082
Raspberry PI,ECDH,Classical,KeyGen,668,0.002849
Raspberry PI,ECDH,Classical,SharedSecret,668,0.000292
Raspberry PI,ECDSA,Classical,Sign,668,0.000791
Raspberry PI,ECDSA,Classical,Verify,668,0.000059
Raspberry PI,ECDH,Classical,KeyGen,669,0.002520
Raspberry PI,ECDH,Classical,SharedSecret,669,0.000273
Raspberry PI,ECDSA,Classical,Sign,669,0.000542
Raspberry PI,ECDSA,Classical,Verify,669,0.000034
Raspberry PI,ECDH,Classical,KeyGen,670,0.003259
Raspberry PI,ECDH,Classical,SharedSecret,670,0.000278
Raspberry PI,ECDSA,Classical,Sign,670,0.000595
Raspberry PI,ECDSA,Classical,Verify,670,0.000035
Raspberry PI,ECDH,Classical,KeyGen,671,0.003289
Raspberry PI,ECDH,Classical,SharedSecret,671,0.000355
Raspberry PI,ECDSA,Classical,Sign,671,0.000663
Raspberry PI,ECDSA,Classical,Verify,671,0.000040
Raspberry PI,ECDH,Classical,KeyGen,672,0.003468
Raspberry PI,ECDH,Classical,SharedSecret,672,0.000275
Raspberry PI,ECDSA,Classical,Sign,672,0.000635
Raspberry PI,ECDSA,Classical,Verify,672,0.000044
Raspberry PI,ECDH,Classical,KeyGen,673,0.003154
Raspberry PI,ECDH,Classical,SharedSecret,673,0.000282
Raspberry PI,ECDSA,Classical,Sign,673,0.000798
Raspberry PI,ECDSA,Classical,Verify,673,0.000041
Raspberry PI,ECDH,Classical,KeyGen,674,0.002539
Raspberry PI,ECDH,Classical,SharedSecret,674,0.000272
Raspberry PI,ECDSA,Classical,Sign,674,0.000576
Raspberry PI,ECDSA,Classical,Verify,674,0.000046
Raspberry PI,ECDH,Classical,KeyGen,675,0.002519
Raspberry PI,ECDH,Classical,SharedSecret,675,0.000391
Raspberry PI,ECDSA,Classical,Sign,675,0.000902
Raspberry PI,ECDSA,Classical,Verify,675,0.000063
Raspberry PI,ECDH,Classical,KeyGen,676,0.002638
Raspberry PI,ECDH,Classical,SharedSecret,676,0.000274
Raspberry PI,ECDSA,Classical,Sign,676,0.000550
Raspberry PI,ECDSA,Classical,Verify,676,0.000035
Raspberry PI,ECDH,Classical,KeyGen,677,0.002807
Raspberry PI,ECDH,Classical,SharedSecret,677,0.000387
Raspberry PI,ECDSA,Classical,Sign,677,0.000558
Raspberry PI,ECDSA,Classical,Verify,677,0.000035
Raspberry PI,ECDH,Classical,KeyGen,678,0.003141
Raspberry PI,ECDH,Classical,SharedSecret,678,0.000299
Raspberry PI,ECDSA,Classical,Sign,678,0.000767
Raspberry PI,ECDSA,Classical,Verify,678,0.000050
Raspberry PI,ECDH,Classical,KeyGen,679,0.003405
Raspberry PI,ECDH,Classical,SharedSecret,679,0.000285
Raspberry PI,ECDSA,Classical,Sign,679,0.000669
Raspberry PI,ECDSA,Classical,Verify,679,0.000047
Raspberry PI,ECDH,Classical,KeyGen,680,0.002666
Raspberry PI,ECDH,Classical,SharedSecret,680,0.000296
Raspberry PI,ECDSA,Classical,Sign,680,0.000790
Raspberry PI,ECDSA,Classical,Verify,680,0.000048
Raspberry PI,ECDH,Classical,KeyGen,681,0.003585
Raspberry PI,ECDH,Classical,SharedSecret,681,0.000313
Raspberry PI,ECDSA,Classical,Sign,681,0.000625
Raspberry PI,ECDSA,Classical,Verify,681,0.000038
Raspberry PI,ECDH,Classical,KeyGen,682,0.002527
Raspberry PI,ECDH,Classical,SharedSecret,682,0.000279
Raspberry PI,ECDSA,Classical,Sign,682,0.000964
Raspberry PI,ECDSA,Classical,Verify,682,0.000087
Raspberry PI,ECDH,Classical,KeyGen,683,0.002712
Raspberry PI,ECDH,Classical,SharedSecret,683,0.000273
Raspberry PI,ECDSA,Classical,Sign,683,0.000549
Raspberry PI,ECDSA,Classical,Verify,683,0.000035
Raspberry PI,ECDH,Classical,KeyGen,684,0.003098
Raspberry PI,ECDH,Classical,SharedSecret,684,0.000276
Raspberry PI,ECDSA,Classical,Sign,684,0.000695
Raspberry PI,ECDSA,Classical,Verify,684,0.000043
Raspberry PI,ECDH,Classical,KeyGen,685,0.003269
Raspberry PI,ECDH,Classical,SharedSecret,685,0.000296
Raspberry PI,ECDSA,Classical,Sign,685,0.000654
Raspberry PI,ECDSA,Classical,Verify,685,0.000046
Raspberry PI,ECDH,Classical,KeyGen,686,0.003231
Raspberry PI,ECDH,Classical,SharedSecret,686,0.000286
Raspberry PI,ECDSA,Classical,Sign,686,0.000802
Raspberry PI,ECDSA,Classical,Verify,686,0.000051
Raspberry PI,ECDH,Classical,KeyGen,687,0.002663
Raspberry PI,ECDH,Classical,SharedSecret,687,0.000297
Raspberry PI,ECDSA,Classical,Sign,687,0.000801
Raspberry PI,ECDSA,Classical,Verify,687,0.000048
Raspberry PI,ECDH,Classical,KeyGen,688,0.003127
Raspberry PI,ECDH,Classical,SharedSecret,688,0.000284
Raspberry PI,ECDSA,Classical,Sign,688,0.000758
Raspberry PI,ECDSA,Classical,Verify,688,0.000060
Raspberry PI,ECDH,Classical,KeyGen,689,0.002514
Raspberry PI,ECDH,Classical,SharedSecret,689,0.000274
Raspberry PI,ECDSA,Classical,Sign,689,0.000635
Raspberry PI,ECDSA,Classical,Verify,689,0.000053
Raspberry PI,ECDH,Classical,KeyGen,690,0.002528
Raspberry PI,ECDH,Classical,SharedSecret,690,0.000272
Raspberry PI,ECDSA,Classical,Sign,690,0.000545
Raspberry PI,ECDSA,Classical,Verify,690,0.000036
Raspberry PI,ECDH,Classical,KeyGen,691,0.003302
Raspberry PI,ECDH,Classical,SharedSecret,691,0.000276
Raspberry PI,ECDSA,Classical,Sign,691,0.000668
Raspberry PI,ECDSA,Classical,Verify,691,0.000041
Raspberry PI,ECDH,Classical,KeyGen,692,0.003627
Raspberry PI,ECDH,Classical,SharedSecret,692,0.000274
Raspberry PI,ECDSA,Classical,Sign,692,0.000650
Raspberry PI,ECDSA,Classical,Verify,692,0.000060
Raspberry PI,ECDH,Classical,KeyGen,693,0.002754
Raspberry PI,ECDH,Classical,SharedSecret,693,0.000285
Raspberry PI,ECDSA,Classical,Sign,693,0.000740
Raspberry PI,ECDSA,Classical,Verify,693,0.000054
Raspberry PI,ECDH,Classical,KeyGen,694,0.002530
Raspberry PI,ECDH,Classical,SharedSecret,694,0.000276
Raspberry PI,ECDSA,Classical,Sign,694,0.000763
Raspberry PI,ECDSA,Classical,Verify,694,0.000062
Raspberry PI,ECDH,Classical,KeyGen,695,0.002956
Raspberry PI,ECDH,Classical,SharedSecret,695,0.000281
Raspberry PI,ECDSA,Classical,Sign,695,0.000674
Raspberry PI,ECDSA,Classical,Verify,695,0.000041
Raspberry PI,ECDH,Classical,KeyGen,696,0.003520
Raspberry PI,ECDH,Classical,SharedSecret,696,0.000309
Raspberry PI,ECDSA,Classical,Sign,696,0.000636
Raspberry PI,ECDSA,Classical,Verify,696,0.000053
Raspberry PI,ECDH,Classical,KeyGen,697,0.003257
Raspberry PI,ECDH,Classical,SharedSecret,697,0.000290
Raspberry PI,ECDSA,Classical,Sign,697,0.000637
Raspberry PI,ECDSA,Classical,Verify,697,0.000042
Raspberry PI,ECDH,Classical,KeyGen,698,0.002608
Raspberry PI,ECDH,Classical,SharedSecret,698,0.000291
Raspberry PI,ECDSA,Classical,Sign,698,0.000829
Raspberry PI,ECDSA,Classical,Verify,698,0.000085
Raspberry PI,ECDH,Classical,KeyGen,699,0.002601
Raspberry PI,ECDH,Classical,SharedSecret,699,0.000283
Raspberry PI,ECDSA,Classical,Sign,699,0.000806
Raspberry PI,ECDSA,Classical,Verify,699,0.000052
Raspberry PI,ECDH,Classical,KeyGen,700,0.002497
Raspberry PI,ECDH,Classical,SharedSecret,700,0.000303
Raspberry PI,ECDSA,Classical,Sign,700,0.000552
Raspberry PI,ECDSA,Classical,Verify,700,0.000035
Raspberry PI,ECDH,Classical,KeyGen,701,0.002622
Raspberry PI,ECDH,Classical,SharedSecret,701,0.000274
Raspberry PI,ECDSA,Classical,Sign,701,0.000542
Raspberry PI,ECDSA,Classical,Verify,701,0.000035
Raspberry PI,ECDH,Classical,KeyGen,702,0.003152
Raspberry PI,ECDH,Classical,SharedSecret,702,0.000278
Raspberry PI,ECDSA,Classical,Sign,702,0.000726
Raspberry PI,ECDSA,Classical,Verify,702,0.000049
Raspberry PI,ECDH,Classical,KeyGen,703,0.003406
Raspberry PI,ECDH,Classical,SharedSecret,703,0.000309
Raspberry PI,ECDSA,Classical,Sign,703,0.000696
Raspberry PI,ECDSA,Classical,Verify,703,0.000047
Raspberry PI,ECDH,Classical,KeyGen,704,0.003631
Raspberry PI,ECDH,Classical,SharedSecret,704,0.000274
Raspberry PI,ECDSA,Classical,Sign,704,0.000629
Raspberry PI,ECDSA,Classical,Verify,704,0.000054
Raspberry PI,ECDH,Classical,KeyGen,705,0.002535
Raspberry PI,ECDH,Classical,SharedSecret,705,0.000280
Raspberry PI,ECDSA,Classical,Sign,705,0.000789
Raspberry PI,ECDSA,Classical,Verify,705,0.000056
Raspberry PI,ECDH,Classical,KeyGen,706,0.002444
Raspberry PI,ECDH,Classical,SharedSecret,706,0.000277
Raspberry PI,ECDSA,Classical,Sign,706,0.000869
Raspberry PI,ECDSA,Classical,Verify,706,0.000077
Raspberry PI,ECDH,Classical,KeyGen,707,0.002546
Raspberry PI,ECDH,Classical,SharedSecret,707,0.000273
Raspberry PI,ECDSA,Classical,Sign,707,0.000545
Raspberry PI,ECDSA,Classical,Verify,707,0.000035
Raspberry PI,ECDH,Classical,KeyGen,708,0.003305
Raspberry PI,ECDH,Classical,SharedSecret,708,0.000279
Raspberry PI,ECDSA,Classical,Sign,708,0.000782
Raspberry PI,ECDSA,Classical,Verify,708,0.000122
Raspberry PI,ECDH,Classical,KeyGen,709,0.003404
Raspberry PI,ECDH,Classical,SharedSecret,709,0.000275
Raspberry PI,ECDSA,Classical,Sign,709,0.000865
Raspberry PI,ECDSA,Classical,Verify,709,0.000071
Raspberry PI,ECDH,Classical,KeyGen,710,0.003250
Raspberry PI,ECDH,Classical,SharedSecret,710,0.000650
Raspberry PI,ECDSA,Classical,Sign,710,0.000733
Raspberry PI,ECDSA,Classical,Verify,710,0.000044
Raspberry PI,ECDH,Classical,KeyGen,711,0.002625
Raspberry PI,ECDH,Classical,SharedSecret,711,0.000289
Raspberry PI,ECDSA,Classical,Sign,711,0.000816
Raspberry PI,ECDSA,Classical,Verify,711,0.000058
Raspberry PI,ECDH,Classical,KeyGen,712,0.002565
Raspberry PI,ECDH,Classical,SharedSecret,712,0.000273
Raspberry PI,ECDSA,Classical,Sign,712,0.000832
Raspberry PI,ECDSA,Classical,Verify,712,0.000052
Raspberry PI,ECDH,Classical,KeyGen,713,0.002609
Raspberry PI,ECDH,Classical,SharedSecret,713,0.000384
Raspberry PI,ECDSA,Classical,Sign,713,0.000553
Raspberry PI,ECDSA,Classical,Verify,713,0.000035
Raspberry PI,ECDH,Classical,KeyGen,714,0.003278
Raspberry PI,ECDH,Classical,SharedSecret,714,0.000297
Raspberry PI,ECDSA,Classical,Sign,714,0.000638
Raspberry PI,ECDSA,Classical,Verify,714,0.000044
Raspberry PI,ECDH,Classical,KeyGen,715,0.003192
Raspberry PI,ECDH,Classical,SharedSecret,715,0.000284
Raspberry PI,ECDSA,Classical,Sign,715,0.000657
Raspberry PI,ECDSA,Classical,Verify,715,0.000042
Raspberry PI,ECDH,Classical,KeyGen,716,0.002567
Raspberry PI,ECDH,Classical,SharedSecret,716,0.000301
Raspberry PI,ECDSA,Classical,Sign,716,0.000859
Raspberry PI,ECDSA,Classical,Verify,716,0.000080
Raspberry PI,ECDH,Classical,KeyGen,717,0.002548
Raspberry PI,ECDH,Classical,SharedSecret,717,0.000272
Raspberry PI,ECDSA,Classical,Sign,717,0.000546
Raspberry PI,ECDSA,Classical,Verify,717,0.000035
Raspberry PI,ECDH,Classical,KeyGen,718,0.002693
Raspberry PI,ECDH,Classical,SharedSecret,718,0.000274
Raspberry PI,ECDSA,Classical,Sign,718,0.000557
Raspberry PI,ECDSA,Classical,Verify,718,0.000035
Raspberry PI,ECDH,Classical,KeyGen,719,0.003129
Raspberry PI,ECDH,Classical,SharedSecret,719,0.000291
Raspberry PI,ECDSA,Classical,Sign,719,0.000672
Raspberry PI,ECDSA,Classical,Verify,719,0.000036
Raspberry PI,ECDH,Classical,KeyGen,720,0.003324
Raspberry PI,ECDH,Classical,SharedSecret,720,0.000323
Raspberry PI,ECDSA,Classical,Sign,720,0.000623
Raspberry PI,ECDSA,Classical,Verify,720,0.000043
Raspberry PI,ECDH,Classical,KeyGen,721,0.002831
Raspberry PI,ECDH,Classical,SharedSecret,721,0.000286
Raspberry PI,ECDSA,Classical,Sign,721,0.000793
Raspberry PI,ECDSA,Classical,Verify,721,0.000051
Raspberry PI,ECDH,Classical,KeyGen,722,0.002595
Raspberry PI,ECDH,Classical,SharedSecret,722,0.000282
Raspberry PI,ECDSA,Classical,Sign,722,0.000819
Raspberry PI,ECDSA,Classical,Verify,722,0.000058
Raspberry PI,ECDH,Classical,KeyGen,723,0.002550
Raspberry PI,ECDH,Classical,SharedSecret,723,0.000273
Raspberry PI,ECDSA,Classical,Sign,723,0.000550
Raspberry PI,ECDSA,Classical,Verify,723,0.000035
Raspberry PI,ECDH,Classical,KeyGen,724,0.003024
Raspberry PI,ECDH,Classical,SharedSecret,724,0.000273
Raspberry PI,ECDSA,Classical,Sign,724,0.000551
Raspberry PI,ECDSA,Classical,Verify,724,0.000035
Raspberry PI,ECDH,Classical,KeyGen,725,0.003494
Raspberry PI,ECDH,Classical,SharedSecret,725,0.000279
Raspberry PI,ECDSA,Classical,Sign,725,0.000653
Raspberry PI,ECDSA,Classical,Verify,725,0.000047
Raspberry PI,ECDH,Classical,KeyGen,726,0.003254
Raspberry PI,ECDH,Classical,SharedSecret,726,0.000300
Raspberry PI,ECDSA,Classical,Sign,726,0.000787
Raspberry PI,ECDSA,Classical,Verify,726,0.000044
Raspberry PI,ECDH,Classical,KeyGen,727,0.002490
Raspberry PI,ECDH,Classical,SharedSecret,727,0.000300
Raspberry PI,ECDSA,Classical,Sign,727,0.000869
Raspberry PI,ECDSA,Classical,Verify,727,0.000060
Raspberry PI,ECDH,Classical,KeyGen,728,0.002643
Raspberry PI,ECDH,Classical,SharedSecret,728,0.000273
Raspberry PI,ECDSA,Classical,Sign,728,0.000549
Raspberry PI,ECDSA,Classical,Verify,728,0.000036
Raspberry PI,ECDH,Classical,KeyGen,729,0.003132
Raspberry PI,ECDH,Classical,SharedSecret,729,0.000276
Raspberry PI,ECDSA,Classical,Sign,729,0.000585
Raspberry PI,ECDSA,Classical,Verify,729,0.000035
Raspberry PI,ECDH,Classical,KeyGen,730,0.003496
Raspberry PI,ECDH,Classical,SharedSecret,730,0.000275
Raspberry PI,ECDSA,Classical,Sign,730,0.000632
Raspberry PI,ECDSA,Classical,Verify,730,0.000050
Raspberry PI,ECDH,Classical,KeyGen,731,0.003170
Raspberry PI,ECDH,Classical,SharedSecret,731,0.000294
Raspberry PI,ECDSA,Classical,Sign,731,0.000756
Raspberry PI,ECDSA,Classical,Verify,731,0.000057
Raspberry PI,ECDH,Classical,KeyGen,732,0.002468
Raspberry PI,ECDH,Classical,SharedSecret,732,0.000361
Raspberry PI,ECDSA,Classical,Sign,732,0.000819
Raspberry PI,ECDSA,Classical,Verify,732,0.000066
Raspberry PI,ECDH,Classical,KeyGen,733,0.002536
Raspberry PI,ECDH,Classical,SharedSecret,733,0.000273
Raspberry PI,ECDSA,Classical,Sign,733,0.000543
Raspberry PI,ECDSA,Classical,Verify,733,0.000036
Raspberry PI,ECDH,Classical,KeyGen,734,0.002802
Raspberry PI,ECDH,Classical,SharedSecret,734,0.000273
Raspberry PI,ECDSA,Classical,Sign,734,0.000546
Raspberry PI,ECDSA,Classical,Verify,734,0.000035
Raspberry PI,ECDH,Classical,KeyGen,735,0.003013
Raspberry PI,ECDH,Classical,SharedSecret,735,0.000276
Raspberry PI,ECDSA,Classical,Sign,735,0.000591
Raspberry PI,ECDSA,Classical,Verify,735,0.000036
Raspberry PI,ECDH,Classical,KeyGen,736,0.003287
Raspberry PI,ECDH,Classical,SharedSecret,736,0.000276
Raspberry PI,ECDSA,Classical,Sign,736,0.000618
Raspberry PI,ECDSA,Classical,Verify,736,0.000045
Raspberry PI,ECDH,Classical,KeyGen,737,0.002814
Raspberry PI,ECDH,Classical,SharedSecret,737,0.000285
Raspberry PI,ECDSA,Classical,Sign,737,0.000854
Raspberry PI,ECDSA,Classical,Verify,737,0.000058
