Device,Algorithm,Type,Operation,Iteration,Time,MemoryKB,CPU
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,601,0.002778,5868,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,601,0.063884,5868,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,601,0.003861,5868,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,602,0.005553,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,602,0.000341,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,602,0.000168,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,602,0.036132,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,602,0.000890,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,602,0.000115,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,602,0.002746,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,602,0.063748,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,602,0.003886,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,603,0.005773,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,603,0.000406,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,603,0.000166,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,603,0.017219,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,603,0.001174,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,603,0.000132,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,603,0.002760,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,603,0.064176,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,603,0.003814,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,604,0.008105,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,604,0.000579,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,604,0.000334,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,604,0.039312,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,604,0.001279,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,604,0.000174,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,604,0.004125,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,604,0.080245,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,604,0.003892,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,605,0.005665,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,605,0.000332,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,605,0.000165,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,605,0.021595,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,605,0.001022,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,605,0.000122,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,605,0.002793,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,605,0.063821,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,605,0.003980,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,606,0.005660,5864,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,606,0.000351,5864,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,606,0.000169,5864,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,606,0.017443,5864,100%
Raspberri Pi,Falcon-512,PQC,Sign,606,0.001030,5864,100%
Raspberri Pi,Falcon-512,PQC,Verify,606,0.000124,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,606,0.002862,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,606,0.063866,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,606,0.003827,5864,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,607,0.005614,5864,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,607,0.000722,5864,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,607,0.000166,5864,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,607,0.019387,5864,100%
Raspberri Pi,Falcon-512,PQC,Sign,607,0.000869,5864,100%
Raspberri Pi,Falcon-512,PQC,Verify,607,0.000148,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,607,0.002837,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,607,0.063798,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,607,0.003824,5864,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,608,0.005714,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,608,0.000627,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,608,0.000169,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,608,0.021380,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,608,0.000996,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,608,0.000120,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,608,0.002784,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,608,0.063910,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,608,0.003957,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,609,0.005549,5864,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,609,0.000864,5864,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,609,0.000166,5864,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,609,0.017266,5864,100%
Raspberri Pi,Falcon-512,PQC,Sign,609,0.001023,5864,100%
Raspberri Pi,Falcon-512,PQC,Verify,609,0.000126,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,609,0.002794,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,609,0.063828,5864,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,609,0.003792,5864,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,610,0.005764,5876,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,610,0.000274,5876,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,610,0.000169,5876,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,610,0.023563,5876,99%
Raspberri Pi,Falcon-512,PQC,Sign,610,0.000895,5876,99%
Raspberri Pi,Falcon-512,PQC,Verify,610,0.000115,5876,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,610,0.002754,5876,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,610,0.063864,5876,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,610,0.003977,5876,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,611,0.005688,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,611,0.000581,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,611,0.000166,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,611,0.020064,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,611,0.001008,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,611,0.000128,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,611,0.002803,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,611,0.063855,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,611,0.003908,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,612,0.005690,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,612,0.000476,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,612,0.000166,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,612,0.024988,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,612,0.001086,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,612,0.000120,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,612,0.002782,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,612,0.063911,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,612,0.003846,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,613,0.005506,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,613,0.000387,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,613,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,613,0.018718,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,613,0.000875,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,613,0.000115,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,613,0.002820,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,613,0.063860,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,613,0.003815,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,614,0.005624,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,614,0.000547,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,614,0.000168,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,614,0.022780,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,614,0.000953,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,614,0.000130,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,614,0.002741,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,614,0.063890,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,614,0.003850,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,615,0.005650,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,615,0.000391,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,615,0.000167,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,615,0.022200,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,615,0.000975,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,615,0.000118,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,615,0.002774,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,615,0.063823,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,615,0.003732,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,616,0.005594,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,616,0.000269,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,616,0.000167,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,616,0.023552,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,616,0.001000,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,616,0.000120,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,616,0.002792,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,616,0.063956,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,616,0.003826,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,617,0.005499,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,617,0.000352,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,617,0.000167,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,617,0.030619,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,617,0.000863,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,617,0.000113,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,617,0.002753,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,617,0.064012,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,617,0.004011,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,618,0.005508,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,618,0.000481,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,618,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,618,0.017518,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,618,0.001073,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,618,0.000127,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,618,0.002835,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,618,0.064102,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,618,0.003882,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,619,0.005544,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,619,0.000759,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,619,0.000167,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,619,0.016557,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,619,0.001028,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,619,0.000147,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,619,0.002776,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,619,0.064017,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,619,0.003828,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,620,0.005792,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,620,0.000272,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,620,0.000169,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,620,0.045251,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,620,0.000893,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,620,0.000115,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,620,0.002748,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,620,0.064064,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,620,0.003915,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,621,0.005560,5868,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,621,0.000770,5868,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,621,0.000202,5868,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,621,0.017354,5868,99%
Raspberri Pi,Falcon-512,PQC,Sign,621,0.000983,5868,99%
Raspberri Pi,Falcon-512,PQC,Verify,621,0.000124,5868,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,621,0.002800,5868,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,621,0.063979,5868,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,621,0.004115,5868,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,622,0.005665,5872,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,622,0.000397,5872,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,622,0.000168,5872,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,622,0.018212,5872,100%
Raspberri Pi,Falcon-512,PQC,Sign,622,0.000906,5872,100%
Raspberri Pi,Falcon-512,PQC,Verify,622,0.000117,5872,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,622,0.002780,5872,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,622,0.063803,5872,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,622,0.003743,5872,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,623,0.005520,5748,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,623,0.000325,5748,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,623,0.000166,5748,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,623,0.019762,5748,99%
Raspberri Pi,Falcon-512,PQC,Sign,623,0.001052,5748,99%
Raspberri Pi,Falcon-512,PQC,Verify,623,0.000154,5748,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,623,0.002870,5748,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,623,0.063892,5748,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,623,0.003934,5748,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,624,0.005509,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,624,0.000470,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,624,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,624,0.018060,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,624,0.000891,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,624,0.000125,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,624,0.002843,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,624,0.063909,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,624,0.003731,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,625,0.008156,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,625,0.000904,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,625,0.000248,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,625,0.025094,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,625,0.001288,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,625,0.000170,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,625,0.004165,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,625,0.069451,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,625,0.003778,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,626,0.005605,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,626,0.000267,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,626,0.000166,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,626,0.017511,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,626,0.000934,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,626,0.000123,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,626,0.002892,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,626,0.063877,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,626,0.003794,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,627,0.005591,5868,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,627,0.000275,5868,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,627,0.000169,5868,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,627,0.027254,5868,100%
Raspberri Pi,Falcon-512,PQC,Sign,627,0.000907,5868,100%
Raspberri Pi,Falcon-512,PQC,Verify,627,0.000115,5868,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,627,0.002769,5868,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,627,0.063819,5868,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,627,0.003737,5868,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,628,0.005845,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,628,0.000272,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,628,0.000167,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,628,0.020149,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,628,0.001042,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,628,0.000129,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,628,0.002823,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,628,0.063968,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,628,0.003887,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,629,0.005601,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,629,0.000885,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,629,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,629,0.019279,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,629,0.000934,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,629,0.000155,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,629,0.002801,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,629,0.063803,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,629,0.003909,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,630,0.005556,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,630,0.000754,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,630,0.000169,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,630,0.036150,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,630,0.000913,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,630,0.000126,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,630,0.002775,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,630,0.063934,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,630,0.003816,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,631,0.005613,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,631,0.000469,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,631,0.000166,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,631,0.020764,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,631,0.001027,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,631,0.000119,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,631,0.002799,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,631,0.063930,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,631,0.003889,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,632,0.005480,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,632,0.000770,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,632,0.000166,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,632,0.016523,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,632,0.000868,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,632,0.000155,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,632,0.002835,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,632,0.064021,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,632,0.003809,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,633,0.005567,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,633,0.000494,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,633,0.000169,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,633,0.020512,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,633,0.001012,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,633,0.000126,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,633,0.002798,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,633,0.064013,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,633,0.003745,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,634,0.005631,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,634,0.000394,5880,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,634,0.000166,5880,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,634,0.019530,5880,98%
Raspberri Pi,Falcon-512,PQC,Sign,634,0.000873,5880,98%
Raspberri Pi,Falcon-512,PQC,Verify,634,0.000113,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,634,0.002766,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,634,0.063852,5880,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,634,0.003779,5880,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,635,0.005557,5752,98%
Raspberri Pi,ML-DSA-44,PQC,Sign,635,0.000600,5752,98%
Raspberri Pi,ML-DSA-44,PQC,Verify,635,0.000166,5752,98%
Raspberri Pi,Falcon-512,PQC,KeyGen,635,0.017935,5752,98%
Raspberri Pi,Falcon-512,PQC,Sign,635,0.000880,5752,98%
Raspberri Pi,Falcon-512,PQC,Verify,635,0.000122,5752,98%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,635,0.004293,5752,98%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,635,0.063881,5752,98%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,635,0.003768,5752,98%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,636,0.005502,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Sign,636,0.000500,5880,100%
Raspberri Pi,ML-DSA-44,PQC,Verify,636,0.000170,5880,100%
Raspberri Pi,Falcon-512,PQC,KeyGen,636,0.039713,5880,100%
Raspberri Pi,Falcon-512,PQC,Sign,636,0.000911,5880,100%
Raspberri Pi,Falcon-512,PQC,Verify,636,0.000114,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,636,0.002767,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,636,0.063858,5880,100%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,636,0.003865,5880,100%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,637,0.005690,5740,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,637,0.000660,5740,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,637,0.000166,5740,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,637,0.024621,5740,99%
Raspberri Pi,Falcon-512,PQC,Sign,637,0.000892,5740,99%
Raspberri Pi,Falcon-512,PQC,Verify,637,0.000114,5740,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,637,0.002762,5740,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,637,0.063904,5740,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,637,0.003675,5740,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,638,0.005716,5864,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,638,0.001466,5864,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,638,0.000167,5864,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,638,0.023726,5864,99%
Raspberri Pi,Falcon-512,PQC,Sign,638,0.000884,5864,99%
Raspberri Pi,Falcon-512,PQC,Verify,638,0.000115,5864,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,638,0.002744,5864,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,638,0.063779,5864,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,638,0.003753,5864,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,639,0.005565,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,639,0.000900,5880,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,639,0.000166,5880,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,639,0.019506,5880,99%
Raspberri Pi,Falcon-512,PQC,Sign,639,0.001027,5880,99%
Raspberri Pi,Falcon-512,PQC,Verify,639,0.000129,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,KeyGen,639,0.002870,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Sign,639,0.063990,5880,99%
Raspberri Pi,SLH-DSA-128f,PQC,Verify,639,0.003915,5880,99%
Raspberri Pi,ML-DSA-44,PQC,KeyGen,640,0.005645,5872,99%
Raspberri Pi,ML-DSA-44,PQC,Sign,640,0.000588,5872,99%
Raspberri Pi,ML-DSA-44,PQC,Verify,640,0.000171,5872,99%
Raspberri Pi,Falcon-512,PQC,KeyGen,640,0.018160,5872,99%
Raspberri Pi,Falcon-512,PQC,Sign,640,0.000922,5872,99%
Raspberri Pi,Falcon-512,PQC,Verify,640,0.000114,5872,99%
